repo_path	slice	prior_inspection_level	metadata_browse_status	readme_files	manifest_files	source_hints	top_level_sample	disposition	next_action
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/arangodb-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README,README.md	3rdParty/CMakeLists.txt,CMakeLists.txt,Documentation/CMakeLists.txt,arangod/CMakeLists.txt,client-tools/CMakeLists.txt,lib/CMakeLists.txt,tests/CMakeLists.txt	cpp:1221,h:1185,yaml:414,sh:37,py:37,js:37,yml:21,cc:11	.DS_Store,.circleci,.clang-format,.ctags_exclude,.editorconfig,.git-blame-ignore-revs,.gitattributes,.githooks,.github,.gitignore,.gitmodules,.jsbeautifyrc	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/arcadedb-src	other_or_low_signal	name_cited_or_related	opened_top_level	README.md	bolt/pom.xml,console/pom.xml,coverage/pom.xml,docker-compose.yml,e2e-ha/pom.xml,e2e-js/package.json,e2e-python/pyproject.toml,e2e-studio/package.json,e2e-studio/tsconfig.json,e2e/pom.xml,engine/pom.xml,graphql/pom.xml,gremlin/pom.xml,grpc-client/pom.xml,grpc/pom.xml,grpcw/pom.xml	ts:22,yml:21,sh:5,js:5,py:4,toml:3,yaml:1	.codacy.yml,.gitattributes,.github,.gitignore,.mergify.yml,.mvn,.pre-commit-config.yaml,.prettierrc.yml,3951-inline-relationship-predicate.md,3952-exists-match-subquery-relationship-type.md,ATTRIBUTIONS.md,CITATION.cff	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/blazegraph-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README,README.md	bigdata-blueprints/pom.xml,bigdata-cache/pom.xml,bigdata-client/pom.xml,bigdata-common-util/pom.xml,bigdata-core-test/pom.xml,bigdata-core/pom.xml,bigdata-ganglia/pom.xml,bigdata-gas/pom.xml,bigdata-jar/pom.xml,bigdata-rdf-test/pom.xml,bigdata-runtime/pom.xml,bigdata-sails-test/pom.xml,bigdata-statics/pom.xml,bigdata-util/pom.xml,bigdata-war-html/pom.xml,bigdata-war/pom.xml	sh:28	.DS_Store,.gitignore,LEGAL,LICENSE.txt,NOTICE,README,README.md,Security.md,bigdata,bigdata-blueprints,bigdata-cache,bigdata-client	batch04_direct_source_spo_access_paths_and_key_orders	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/cayley-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README.md	Dockerfile,go.mod	go:177,yml:7,yaml:3,js:2,ts:1,sh:1	.dockerignore,.gitbook.yaml,.github,.gitignore,.goreleaser.yml,AUTHORS,CODEOWNERS,CONTRIBUTORS,Dockerfile,LICENSE,README.md,appengine	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/clickhouse-src	query_compiler_execution	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,base/CMakeLists.txt,ci/setup.py,contrib/CMakeLists.txt,programs/CMakeLists.txt,pyproject.toml,rust/CMakeLists.txt,src/CMakeLists.txt,utils/CMakeLists.txt	cpp:2355,h:2042,py:169,sh:38,js:26,yml:24,yaml:21,sql:5	.cgcignore,.clang-format,.clang-tidy,.clangd,.claude,.cursor,.editorconfig,.exrc,.git-blame-ignore-revs,.gitattributes,.githooks,.github	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/cugraph-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	.devcontainer/Dockerfile,cpp/CMakeLists.txt,pyproject.toml	sh:33,py:14,yml:12,yaml:12,toml:4,h:1,c:1	.cgcignore,.devcontainer,.dockerignore,.git-blame-ignore-revs,.github,.gitignore,.pre-commit-config.yaml,CHANGELOG.md,LICENSE,RAPIDS_BRANCH,README.md,VERSION	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/datafusion-comet-src	query_compiler_execution	classified_gap	opened_top_level	README.md	Makefile,benchmarks/Dockerfile,common/pom.xml,docs/Makefile,docs/requirements.txt,kube/Dockerfile,native/Cargo.toml,pom.xml,spark-integration/pom.xml,spark/pom.xml	yml:26,sh:13,toml:12,py:11,yaml:3,rs:2	.asf.yaml,.claude,.dockerignore,.github,.gitignore,.mvn,.scalafix.conf,AGENTS.md,CHANGELOG.md,LICENSE.txt,Makefile,NOTICE.txt	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/datafusion-python-src	query_compiler_execution	classified_gap	opened_top_level	README.md	Cargo.toml,docs/Makefile,pyproject.toml	py:101,sh:15,yml:9,toml:8,yaml:2,rs:2,sql:1	.ai,.asf.yaml,.claude,.dockerignore,.github,.gitignore,.gitmodules,.pre-commit-config.yaml,AGENTS.md,CHANGELOG.md,CLAUDE.md,Cargo.lock	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/dgraph-src	neo4j_gds_compat	direct_source_cited	opened_top_level_plus_cgc_cbm_and_direct_source	README.md	Dockerfile,Makefile,compose/Makefile,contrib/Dockerfile,dgraph/Makefile,dgraph/docker-compose.yml,go.mod,ocagent/docker-compose.yml,protos/Makefile,t/Makefile,worker/docker-compose.yml	go:445,yml:47,yaml:28,sh:20	.dockerignore,.github,.gitignore,.trunk,.vscode,CHANGELOG.md,CODE_OF_CONDUCT.md,CONTRIBUTING.md,Dockerfile,LICENSE.txt,Makefile,README.md	batch05_cgc_cbm_direct_source_posting_lists_dql_raftwal	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/differential-dataflow-src	other_or_low_signal	name_cited_or_related	opened_top_level	README.md	Cargo.toml,advent_of_code_2017/Cargo.toml,diagnostics/Cargo.toml,differential-dataflow/Cargo.toml,dogsdogsdogs/Cargo.toml,doop/Cargo.toml,experiments/Cargo.toml,interactive/Cargo.toml,mdbook/Cargo.toml,server/Cargo.toml,tpchlike/Cargo.toml	rs:65,toml:12,yml:5,ts:1,js:1	.cgcignore,.github,.gitignore,CONTRIBUTING.md,COPYRIGHT,Cargo.toml,LICENSE,README.md,TODO.md,advent_of_code_2017,diagnostics,differential-dataflow	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/duckdb-src	query_compiler_execution	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,Makefile,benchmark/CMakeLists.txt,extension/CMakeLists.txt,src/CMakeLists.txt,test/CMakeLists.txt,tools/CMakeLists.txt	cpp:447,py:102,hpp:35,yml:32,h:23,sh:20,sql:10,cc:4	.cgcignore,.clang-format,.clang-tidy,.clangd,.codecov.yml,.editorconfig,.gitattributes,.github,.gitignore,.sanitizer-leak-suppressions.txt,.sanitizer-thread-suppressions.txt,CITATION.cff	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/eclipse-rdf4j-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README.md	assembly-descriptors/pom.xml,assembly/pom.xml,bom/pom.xml,compliance/pom.xml,core/pom.xml,docker/docker-compose.yml,e2e/package.json,examples/pom.xml,pom.xml,spring-components/pom.xml,testsuites/pom.xml,tools/pom.xml	js:23,sh:18,yml:14,toml:1	.codex,.gitattributes,.github,.gitignore,.gitmodules,.mvn,AGENTS.md,CODE_OF_CONDUCT.md,CONTRIBUTING.md,LICENSE,PLANS.md,README.md	batch04_direct_source_sail_storage_inference_boundary	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/falkordb-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,tests/requirements.txt	c:210,h:161,py:135,yml:16,sh:7,toml:4,yaml:1,rs:1	.cgcignore,.codecov.yml,.coderabbit.yaml,.github,.gitignore,.gitmodules,.spellcheck.yml,CMakeLists.txt,CONTRIBUTING.md,Cargo.lock,Cargo.toml,LICENSE.txt	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/fjall-src	storage_columnar_memory	direct_source_cited	opened_top_level	README.md	Cargo.toml	rs:76,toml:27,yml:4	.config,.github,.gitignore,.rustfmt.toml,.vscode,CHANGELOG.md,CONTRIBUTING.md,Cargo.toml,LICENSE-APACHE,LICENSE-MIT,README.md,_typos.toml	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/galois-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	CMakeLists.txt,inputs/CMakeLists.txt,libcusp/CMakeLists.txt,libdist/CMakeLists.txt,libgalois/CMakeLists.txt,libgluon/CMakeLists.txt,libgpu/CMakeLists.txt,libpangolin/CMakeLists.txt,libpygalois/CMakeLists.txt,libsupport/CMakeLists.txt,lonestar/CMakeLists.txt,pyproject.toml,python/CMakeLists.txt,scripts/CMakeLists.txt,setup.py,tools/CMakeLists.txt	cpp:111,h:24,sh:21,py:18,c:3,yml:2,toml:1,hpp:1	.circleci,.clang-format,.clang-tidy,.git-blame-ignore-revs,.gitignore,.gitmodules,.travis.yml,CMakeLists.txt,COPYRIGHT,LICENSE.txt,README.md,cmake	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/gapbs-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	Makefile	h:13,cc:9,yml:1	.github,.gitignore,CONTRIBUTING.md,LICENSE,Makefile,README.md,benchmark,src,test	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graph-csr-openmp-src	other_or_low_signal	direct_source_cited	opened_top_level	README.md	none	sh:1,js:1	.cgcignore,.gitignore,CITATION.bib,CITATION.cff,LICENSE,README.md,inc,main.cxx,main.sh,process.js,system.txt	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graphblas-pointers-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	none	yml:1	.gitignore,README.md,Slides,_config.yml	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graphblas-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	CMakeLists.txt,Doc/Makefile,GraphBLAS/CMakeLists.txt,GraphBLAS/Makefile,JITpackage/CMakeLists.txt,JITpackage/Makefile,Makefile,Tcov/Makefile,Test/Makefile,cpu_features/CMakeLists.txt,cpu_features/WORKSPACE,rmm_wrap/CMakeLists.txt	c:3320,h:149,cpp:28,cc:13,hpp:11,sh:3	.DS_Store,.cgcignore,.github,.gitignore,CITATION.bib,CMakeLists.txt,CONTRIBUTING.md,CUDA,Config,Contributor_License,Demo,Doc	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graphblas_sparse_linear_algebra-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	Cargo.toml,graphblas_sparse_linear_algebra/Cargo.toml,graphblas_sparse_linear_algebra_proc_macros/Cargo.toml,suitesparse_graphblas_sys/Cargo.toml	rs:12,toml:4,yml:3	.cgcignore,.github,.gitignore,Cargo.toml,Contributor_License_Agreement.md,LICENSE,README.md,graphblas_sparse_linear_algebra,graphblas_sparse_linear_algebra_proc_macros,signatures,suitesparse_graphblas_sys	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graphchi-cpp-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md,README.txt	Makefile	cpp:79,hpp:60,sh:8,js:3,h:1	.cgcignore,.gitignore,Makefile,README.md,README.txt,conf,docs,example_apps,graphchi_xcode,graphlab_toolkit_ports,install.sh,src	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/graphscope-src	graph_algorithms_sparse	direct_source_cited	opened_top_level_plus_targeted_source	README-zh.md,README.md	Makefile,analytical_engine/CMakeLists.txt,coordinator/pyproject.toml,coordinator/requirements.txt,coordinator/setup.py,docs/Makefile,flex/CMakeLists.txt,flex/Dockerfile,interactive_engine/pom.xml,k8s/Makefile,python/pyproject.toml,python/requirements.txt,python/setup.py	cc:51,py:37,sh:26,h:25,yml:22,yaml:15,toml:3,js:1	.cirrus.yml,.devcontainer,.dockerignore,.gitattributes,.github,.gitignore,.gitmodules,.pre-commit-config.yaml,CITATION.cff,CODE_OF_CONDUCT.md,CONTRIBUTING.md,CONTRIBUTORS	supplemental_gap_closure_batch_01_has_direct_source_evidence	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/gridgraph-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README.md	Makefile	hpp:10,cpp:7,sh:2	.gitignore,LICENSE,Makefile,README.md,bin,core,examples,tools	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/gunrock-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	CMakeLists.txt,Makefile,benchmarks/CMakeLists.txt,datasets/Makefile,examples/CMakeLists.txt,python/CMakeLists.txt,python/pyproject.toml,python/requirements.txt,unittests/CMakeLists.txt	py:10,yml:8,toml:1,sh:1	.clang-format,.github,.gitignore,CITATION.cff,CMakeLists.txt,CODE_OF_CONDUCT.md,LICENSE,Makefile,README.md,benchmarks,cmake,datasets	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/helix-db-src	other_or_low_signal	inventory_only	opened_top_level	README.md	Cargo.toml,helix-cli/Cargo.toml,metrics/Cargo.toml	rs:21,yml:9,toml:5,sh:4,go:3,js:1	.cgcignore,.github,.gitignore,CODE_OF_CONDUCT.md,CONTRIBUTORS.md,Cargo.lock,Cargo.toml,LICENSE,README.md,assets,clippy_check.sh,helix-cli	low_signal_metadata_browsed	skip_unless_new_requirement_makes_relevant
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/igraph-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	CMakeLists.txt,doc/CMakeLists.txt,fuzzing/CMakeLists.txt,interfaces/CMakeLists.txt,src/CMakeLists.txt,tests/CMakeLists.txt,vendor/CMakeLists.txt	c:1245,h:173,cpp:35,yml:17,py:4,yaml:3,cc:3,sh:2	.all-contributorsrc,.astylerc,.azure,.cgcignore,.devcontainer,.editorconfig,.github,.gitignore,.pre-commit-config.yaml,.travis.yml,.zenodo.json,ACKNOWLEDGEMENTS.md	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/indradb-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README.md	Cargo.toml,Dockerfile,Makefile,client/Cargo.toml,lib/Cargo.toml,proto/Cargo.toml,server/Cargo.toml	rs:16,toml:10,yml:2,sh:2,py:1	.agignore,.dockerignore,.github,.gitignore,CHANGELOG.md,Cargo.lock,Cargo.toml,Dockerfile,LICENSE,Makefile,README.md,client	batch04_direct_source_plus_cgc_transaction_trait_dual_edge_ranges	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/janusgraph-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README.md	cassandra-hadoop-util/pom.xml,janusgraph-all/pom.xml,janusgraph-backend-testutils/pom.xml,janusgraph-benchmark/pom.xml,janusgraph-berkeleyje/pom.xml,janusgraph-bigtable/pom.xml,janusgraph-core/pom.xml,janusgraph-cql/pom.xml,janusgraph-dist/pom.xml,janusgraph-doc/pom.xml,janusgraph-driver/pom.xml,janusgraph-es/pom.xml,janusgraph-examples/pom.xml,janusgraph-grpc/pom.xml,janusgraph-hadoop/pom.xml,janusgraph-hbase/pom.xml	yml:27,sh:5,yaml:1	.backportrc.json,.codecov.yml,.editorconfig,.github,.gitignore,.remarkrc.yml,APACHE-2.0.txt,AUTHORS.txt,BUILDING.md,CC-BY-4.0.txt,CODE_OF_CONDUCT.md,CONTRIBUTING.md	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/jemalloc-src	storage_columnar_memory	direct_source_cited	opened_top_level	README	none	c:224,sh:61,yml:6,py:4,h:4,cpp:3,yaml:2	.appveyor.yml,.autom4te.cfg,.cgcignore,.clang-format,.git-blame-ignore-revs,.gitattributes,.github,.gitignore,.travis.yml,COPYING,ChangeLog,INSTALL.md	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/kuzu-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,Makefile,extension/CMakeLists.txt,src/CMakeLists.txt,test/CMakeLists.txt,third_party/CMakeLists.txt,tools/CMakeLists.txt	cpp:237,yml:34,py:28,h:19,hpp:9,sh:8,js:5,toml:3	.DS_Store,.cgcignore,.clang-format,.clang-tidy,.clang-tidy-analyzer,.github,.gitignore,.lcovrc,CLA.md,CMakeLists.txt,CODE_OF_CONDUCT.md,CONTRIBUTING.md	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ladybug-src	storage_columnar_memory	classified_gap	opened_top_level	README.md	CMakeLists.txt,Makefile,src/CMakeLists.txt,test/CMakeLists.txt,third_party/CMakeLists.txt,tools/CMakeLists.txt	cpp:255,yml:24,py:24,h:21,sh:8,hpp:7,cc:3,c:3	.DS_Store,.cgcignore,.clang-format,.clang-format-ignore,.clang-tidy,.clang-tidy-analyzer,.github,.gitignore,.gitmodules,.lcovrc,AGENTS.md,CMakeLists.txt	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/lagraph-src	graph_algorithms_sparse	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,Dockerfile,Makefile,experimental/CMakeLists.txt,rtdocs/CMakeLists.txt,rtdocs/requirements.txt,src/CMakeLists.txt	c:272,h:8,yml:2,yaml:2,py:2,sh:1	.cgcignore,.github,.gitignore,.readthedocs.yaml,Acknowledgments.txt,CMakeLists.txt,CODE_OF_CONDUCT.md,CONTRIBUTING.md,ChangeLog,Config,Contributors.txt,Dockerfile	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_graphalytics-src	graph_algorithms_sparse	direct_source_cited	opened_top_level	README.md	graphalytics-core/pom.xml,graphalytics-plugins-granula/pom.xml,graphalytics-validation/pom.xml,pom.xml	sh:4,yml:1	.cgcignore,.circleci,.gitignore,.gitmodules,CHANGELOG.md,LICENSE,README.md,bin,config-template,graphalytics-core,graphalytics-plugins-granula,graphalytics-validation	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_graphalytics_docs-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	Makefile	yml:1,sh:1	.github,.gitignore,LICENSE.txt,Makefile,NOTICE.txt,README.md,article.tex,arxiv.sh,arydshln.sty,bbding.sty,doc,figures	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_graphalytics_platforms_arcadedb-src	graph_algorithms_sparse	direct_source_cited	opened_top_level	README.md	pom.xml	py:27,java:12,sh:4	.gitignore,CLAUDE.md,LICENSE,README.md,SURREALDB.md,bin,config-template,datasets,datasets.py,init.sh,ldbc-native,lsqb	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_graphalytics_platforms_graphblas-src	graph_algorithms_sparse	direct_source_cited	opened_top_level	README.md	pom.xml	sh:16,yml:1,py:1	.circleci,.gitignore,LICENSE.txt,NOTICE.txt,README.md,bin,config-template,example-data-sets,pom.xml,scripts,src,workflow.graphml	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v1_driver-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README.md	pom.xml	py:5,sh:2,yml:1	.cgcignore,.circleci,.gitignore,LICENSE.txt,NOTICE.txt,README.md,docs,ldbc-logo.png,plotting,pom.xml,query_mix_forumae.xlsx,scripts	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v1_impls-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	common/pom.xml,cypher/pom.xml,duckdb/pom.xml,graphdb/pom.xml,pom.xml,postgres/docker-compose.yml,postgres/pom.xml,tigergraph/pom.xml,umbra/docker-compose.yml,umbra/pom.xml	sql:122,sh:111,yml:4,py:4,hpp:1	.cgcignore,.circleci,.gitignore,LICENSE.txt,NOTICE.txt,README.md,common,cypher,driver,duckdb,graphdb,ldbc-logo.png	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v2_driver-src	neo4j_gds_compat	name_cited_or_related	opened_top_level	README.md	pom.xml	sql:24,sh:9,py:5,yml:1	.cgcignore,.circleci,.gitignore,LICENSE.txt,NOTICE.txt,README.md,ldbc-logo.png,parameters,paramgen,pom.xml,query_mix_forumae.xlsx,scratch	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v2_impls-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	common/pom.xml,cypher/pom.xml,mssql/docker-compose.yml,mssql/pom.xml,pom.xml,postgres/docker-compose.yml,postgres/pom.xml,umbra/pom.xml	sql:156,sh:89,py:9,yml:3	.cgcignore,.circleci,.gitignore,LICENSE.txt,NOTICE.txt,README.md,common,cypher,driver,ldbc-logo.png,mssql,parameters	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/libcypher-parser-src	parser_code_intelligence	direct_source_cited	opened_top_level	README.md	CMakeLists.txt	c:162,h:12,sh:4,yml:1	.cgcignore,.circleci,.cmake,.dockerignore,.gitignore,CMakeLists.txt,LICENSE,Makefile.am,README.md,autogen.sh,build-aux,configure.ac	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ligra-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	apps/Makefile,tutorial/Makefile,utils/Makefile	h:37	LICENSE,README.md,apps,inputs,ligra,tutorial,utils	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/materialize-src	query_compiler_execution	direct_source_cited	opened_top_level	README.md	Cargo.toml,console/Dockerfile,console/package.json,console/tsconfig.json,pyproject.toml	py:160,toml:137,yml:44,sh:36,sql:27,ts:26,rs:24,yaml:5	.agents,.cargo,.cgcignore,.claude,.config,.editorconfig,.gitattributes,.github,.gitignore,.shellcheckrc,AGENTS.md,CLAUDE.md	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/memgraph-src	neo4j_gds_compat	direct_source_cited	opened_top_level	README.md	CMakeLists.txt,mgcxx/CMakeLists.txt,pyproject.toml,query_modules/CMakeLists.txt,release/CMakeLists.txt,requirements.txt,src/CMakeLists.txt,tests/CMakeLists.txt,tests/requirements.txt,tools/requirements.txt	cpp:399,hpp:255,py:98,sh:73,yaml:30,yml:22,toml:3,c:2	.cargo-husky,.cgcignore,.clang-format,.clang-tidy,.editorconfig,.gdbinit,.githooks,.github,.gitignore,.pre-commit-config.yaml,.sonarcloud.properties,ADRs	source_cited_and_metadata_browsed	none_unless_deeper_follow_up_needed
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/minigraph-src	graph_algorithms_sparse	name_cited_or_related	opened_top_level	README.md	CMakeLists.txt,minigraph/CMakeLists.txt	h:39,cpp:19,py:4,sh:3	.clang-format,.gitignore,.gitmodules,CMakeLists.txt,LICENSE,README.md,apps,build.sh,clean.sh,cmake,common,dependencies.sh	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/nalgebra-src	other_or_low_signal	name_cited_or_related	opened_top_level	README.md	Cargo.toml,nalgebra-glm/Cargo.toml,nalgebra-lapack/Cargo.toml,nalgebra-lapack/Makefile,nalgebra-macros/Cargo.toml,nalgebra-sparse/Cargo.toml	rs:292,toml:8,yml:2	.github,.gitignore,CHANGELOG.md,Cargo.toml,LICENSE,README.md,benches,clippy.toml,examples,nalgebra-glm,nalgebra-lapack,nalgebra-macros	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ndarray-src	other_or_low_signal	name_cited_or_related	opened_top_level	README-crates.io.md,README-quick-start.md,README.rst	Cargo.toml,ndarray-rand/Cargo.toml	rs:148,toml:10,sh:5,yaml:2	.config,.git-blame-ignore-revs,.github,.gitignore,Cargo.lock,Cargo.toml,LICENSE-APACHE,LICENSE-MIT,README-crates.io.md,README-quick-start.md,README.rst,RELEASES.md	name_cited_and_metadata_browsed	verify_exact_repo_path_before_using_as_design_evidence
